Source,Target,Type,Id,tweetword,Date
409,406,Undirected,5505,time warner,Mon Apr 06 22:46:40 PDT 2009
409,407,Undirected,5506,time warner,Mon Apr 06 22:46:40 PDT 2009
409,408,Undirected,5507,time warner,Mon Apr 06 22:46:40 PDT 2009
409,410,Undirected,5508,time warner,Mon Apr 06 22:46:40 PDT 2009
409,411,Undirected,5509,time warner,Mon Apr 06 22:46:40 PDT 2009
409,412,Undirected,5510,time warner,Mon Apr 06 22:46:40 PDT 2009
409,467,Undirected,5511,time warner,Mon Apr 06 22:46:40 PDT 2009
409,521,Undirected,5512,time warner,Mon Apr 06 22:46:40 PDT 2009
409,522,Undirected,5513,time warner,Mon Apr 06 22:46:40 PDT 2009
409,523,Undirected,5514,time warner,Mon Apr 06 22:46:40 PDT 2009
409,524,Undirected,5515,time warner,Mon Apr 06 22:46:40 PDT 2009
410,74,Undirected,5516,time warner,Mon Apr 06 22:46:44 PDT 2009
410,152,Undirected,5517,time warner,Mon Apr 06 22:46:44 PDT 2009
410,153,Undirected,5518,time warner,Mon Apr 06 22:46:44 PDT 2009
410,154,Undirected,5519,time warner,Mon Apr 06 22:46:44 PDT 2009
410,155,Undirected,5520,time warner,Mon Apr 06 22:46:44 PDT 2009
410,156,Undirected,5521,time warner,Mon Apr 06 22:46:44 PDT 2009
410,157,Undirected,5522,time warner,Mon Apr 06 22:46:44 PDT 2009
410,158,Undirected,5523,time warner,Mon Apr 06 22:46:44 PDT 2009
410,159,Undirected,5524,time warner,Mon Apr 06 22:46:44 PDT 2009
410,160,Undirected,5525,time warner,Mon Apr 06 22:46:44 PDT 2009
410,161,Undirected,5526,time warner,Mon Apr 06 22:46:44 PDT 2009
410,162,Undirected,5527,time warner,Mon Apr 06 22:46:44 PDT 2009
410,163,Undirected,5528,time warner,Mon Apr 06 22:46:44 PDT 2009
410,164,Undirected,5529,time warner,Mon Apr 06 22:46:44 PDT 2009
410,165,Undirected,5530,time warner,Mon Apr 06 22:46:44 PDT 2009
410,221,Undirected,5531,time warner,Mon Apr 06 22:46:44 PDT 2009
410,222,Undirected,5532,time warner,Mon Apr 06 22:46:44 PDT 2009
410,223,Undirected,5533,time warner,Mon Apr 06 22:46:44 PDT 2009
410,224,Undirected,5534,time warner,Mon Apr 06 22:46:44 PDT 2009
410,225,Undirected,5535,time warner,Mon Apr 06 22:46:44 PDT 2009
410,226,Undirected,5536,time warner,Mon Apr 06 22:46:44 PDT 2009
410,399,Undirected,5537,time warner,Mon Apr 06 22:46:44 PDT 2009
410,400,Undirected,5538,time warner,Mon Apr 06 22:46:44 PDT 2009
410,401,Undirected,5539,time warner,Mon Apr 06 22:46:44 PDT 2009
410,402,Undirected,5540,time warner,Mon Apr 06 22:46:44 PDT 2009
410,403,Undirected,5541,time warner,Mon Apr 06 22:46:44 PDT 2009
410,404,Undirected,5542,time warner,Mon Apr 06 22:46:44 PDT 2009
410,405,Undirected,5543,time warner,Mon Apr 06 22:46:44 PDT 2009
410,406,Undirected,5544,time warner,Mon Apr 06 22:46:44 PDT 2009
410,407,Undirected,5545,time warner,Mon Apr 06 22:46:44 PDT 2009
410,408,Undirected,5546,time warner,Mon Apr 06 22:46:44 PDT 2009
410,409,Undirected,5547,time warner,Mon Apr 06 22:46:44 PDT 2009
410,411,Undirected,5548,time warner,Mon Apr 06 22:46:44 PDT 2009
410,412,Undirected,5549,time warner,Mon Apr 06 22:46:44 PDT 2009
410,467,Undirected,5550,time warner,Mon Apr 06 22:46:44 PDT 2009
410,521,Undirected,5551,time warner,Mon Apr 06 22:46:44 PDT 2009
410,522,Undirected,5552,time warner,Mon Apr 06 22:46:44 PDT 2009
410,523,Undirected,5553,time warner,Mon Apr 06 22:46:44 PDT 2009
410,524,Undirected,5554,time warner,Mon Apr 06 22:46:44 PDT 2009
411,74,Undirected,5555,time warner,Mon Apr 06 22:46:48 PDT 2009
411,152,Undirected,5556,time warner,Mon Apr 06 22:46:48 PDT 2009
411,153,Undirected,5557,time warner,Mon Apr 06 22:46:48 PDT 2009
411,154,Undirected,5558,time warner,Mon Apr 06 22:46:48 PDT 2009
411,155,Undirected,5559,time warner,Mon Apr 06 22:46:48 PDT 2009
411,156,Undirected,5560,time warner,Mon Apr 06 22:46:48 PDT 2009
411,157,Undirected,5561,time warner,Mon Apr 06 22:46:48 PDT 2009
411,158,Undirected,5562,time warner,Mon Apr 06 22:46:48 PDT 2009
411,159,Undirected,5563,time warner,Mon Apr 06 22:46:48 PDT 2009
411,160,Undirected,5564,time warner,Mon Apr 06 22:46:48 PDT 2009
411,161,Undirected,5565,time warner,Mon Apr 06 22:46:48 PDT 2009
411,162,Undirected,5566,time warner,Mon Apr 06 22:46:48 PDT 2009
411,163,Undirected,5567,time warner,Mon Apr 06 22:46:48 PDT 2009
411,164,Undirected,5568,time warner,Mon Apr 06 22:46:48 PDT 2009
411,165,Undirected,5569,time warner,Mon Apr 06 22:46:48 PDT 2009
411,221,Undirected,5570,time warner,Mon Apr 06 22:46:48 PDT 2009
411,222,Undirected,5571,time warner,Mon Apr 06 22:46:48 PDT 2009
411,223,Undirected,5572,time warner,Mon Apr 06 22:46:48 PDT 2009
411,224,Undirected,5573,time warner,Mon Apr 06 22:46:48 PDT 2009
411,225,Undirected,5574,time warner,Mon Apr 06 22:46:48 PDT 2009
411,226,Undirected,5575,time warner,Mon Apr 06 22:46:48 PDT 2009
411,399,Undirected,5576,time warner,Mon Apr 06 22:46:48 PDT 2009
411,400,Undirected,5577,time warner,Mon Apr 06 22:46:48 PDT 2009
411,401,Undirected,5578,time warner,Mon Apr 06 22:46:48 PDT 2009
411,402,Undirected,5579,time warner,Mon Apr 06 22:46:48 PDT 2009
411,403,Undirected,5580,time warner,Mon Apr 06 22:46:48 PDT 2009
411,404,Undirected,5581,time warner,Mon Apr 06 22:46:48 PDT 2009
411,405,Undirected,5582,time warner,Mon Apr 06 22:46:48 PDT 2009
411,406,Undirected,5583,time warner,Mon Apr 06 22:46:48 PDT 2009
411,407,Undirected,5584,time warner,Mon Apr 06 22:46:48 PDT 2009
411,408,Undirected,5585,time warner,Mon Apr 06 22:46:48 PDT 2009
411,409,Undirected,5586,time warner,Mon Apr 06 22:46:48 PDT 2009
411,410,Undirected,5587,time warner,Mon Apr 06 22:46:48 PDT 2009
411,412,Undirected,5588,time warner,Mon Apr 06 22:46:48 PDT 2009
411,467,Undirected,5589,time warner,Mon Apr 06 22:46:48 PDT 2009
411,521,Undirected,5590,time warner,Mon Apr 06 22:46:48 PDT 2009
411,522,Undirected,5591,time warner,Mon Apr 06 22:46:48 PDT 2009
411,523,Undirected,5592,time warner,Mon Apr 06 22:46:48 PDT 2009
411,524,Undirected,5593,time warner,Mon Apr 06 22:46:48 PDT 2009
412,74,Undirected,5594,time warner,Mon Apr 06 22:46:53 PDT 2009
412,152,Undirected,5595,time warner,Mon Apr 06 22:46:53 PDT 2009
412,153,Undirected,5596,time warner,Mon Apr 06 22:46:53 PDT 2009
412,154,Undirected,5597,time warner,Mon Apr 06 22:46:53 PDT 2009
412,155,Undirected,5598,time warner,Mon Apr 06 22:46:53 PDT 2009
412,156,Undirected,5599,time warner,Mon Apr 06 22:46:53 PDT 2009
412,157,Undirected,5600,time warner,Mon Apr 06 22:46:53 PDT 2009
412,158,Undirected,5601,time warner,Mon Apr 06 22:46:53 PDT 2009
412,159,Undirected,5602,time warner,Mon Apr 06 22:46:53 PDT 2009
412,160,Undirected,5603,time warner,Mon Apr 06 22:46:53 PDT 2009
412,161,Undirected,5604,time warner,Mon Apr 06 22:46:53 PDT 2009
412,162,Undirected,5605,time warner,Mon Apr 06 22:46:53 PDT 2009
412,163,Undirected,5606,time warner,Mon Apr 06 22:46:53 PDT 2009
412,164,Undirected,5607,time warner,Mon Apr 06 22:46:53 PDT 2009
412,165,Undirected,5608,time warner,Mon Apr 06 22:46:53 PDT 2009
412,221,Undirected,5609,time warner,Mon Apr 06 22:46:53 PDT 2009
412,222,Undirected,5610,time warner,Mon Apr 06 22:46:53 PDT 2009
412,223,Undirected,5611,time warner,Mon Apr 06 22:46:53 PDT 2009
412,224,Undirected,5612,time warner,Mon Apr 06 22:46:53 PDT 2009
412,225,Undirected,5613,time warner,Mon Apr 06 22:46:53 PDT 2009
412,226,Undirected,5614,time warner,Mon Apr 06 22:46:53 PDT 2009
412,399,Undirected,5615,time warner,Mon Apr 06 22:46:53 PDT 2009
412,400,Undirected,5616,time warner,Mon Apr 06 22:46:53 PDT 2009
412,401,Undirected,5617,time warner,Mon Apr 06 22:46:53 PDT 2009
412,402,Undirected,5618,time warner,Mon Apr 06 22:46:53 PDT 2009
412,403,Undirected,5619,time warner,Mon Apr 06 22:46:53 PDT 2009
412,404,Undirected,5620,time warner,Mon Apr 06 22:46:53 PDT 2009
412,405,Undirected,5621,time warner,Mon Apr 06 22:46:53 PDT 2009
412,406,Undirected,5622,time warner,Mon Apr 06 22:46:53 PDT 2009
412,407,Undirected,5623,time warner,Mon Apr 06 22:46:53 PDT 2009
412,408,Undirected,5624,time warner,Mon Apr 06 22:46:53 PDT 2009
412,409,Undirected,5625,time warner,Mon Apr 06 22:46:53 PDT 2009
412,410,Undirected,5626,time warner,Mon Apr 06 22:46:53 PDT 2009
412,411,Undirected,5627,time warner,Mon Apr 06 22:46:53 PDT 2009
412,467,Undirected,5628,time warner,Mon Apr 06 22:46:53 PDT 2009
412,521,Undirected,5629,time warner,Mon Apr 06 22:46:53 PDT 2009
412,522,Undirected,5630,time warner,Mon Apr 06 22:46:53 PDT 2009
412,523,Undirected,5631,time warner,Mon Apr 06 22:46:53 PDT 2009
412,524,Undirected,5632,time warner,Mon Apr 06 22:46:53 PDT 2009
413,166,Undirected,5633,china,Mon Apr 06 22:46:55 PDT 2009
413,167,Undirected,5634,china,Mon Apr 06 22:46:55 PDT 2009
413,168,Undirected,5635,china,Mon Apr 06 22:46:55 PDT 2009
413,169,Undirected,5636,china,Mon Apr 06 22:46:55 PDT 2009
413,414,Undirected,5637,china,Mon Apr 06 22:46:55 PDT 2009
414,166,Undirected,5638,china,Mon Apr 06 22:46:57 PDT 2009
414,167,Undirected,5639,china,Mon Apr 06 22:46:57 PDT 2009
414,168,Undirected,5640,china,Mon Apr 06 22:46:57 PDT 2009
414,169,Undirected,5641,china,Mon Apr 06 22:46:57 PDT 2009
414,413,Undirected,5642,china,Mon Apr 06 22:46:57 PDT 2009
415,148,Undirected,5643,gm,Mon Apr 06 22:47:05 PDT 2009
415,149,Undirected,5644,gm,Mon Apr 06 22:47:05 PDT 2009
415,150,Undirected,5645,gm,Mon Apr 06 22:47:05 PDT 2009
415,151,Undirected,5646,gm,Mon Apr 06 22:47:05 PDT 2009
415,170,Undirected,5647,gm,Mon Apr 06 22:47:05 PDT 2009
415,171,Undirected,5648,gm,Mon Apr 06 22:47:05 PDT 2009
415,292,Undirected,5649,gm,Mon Apr 06 22:47:05 PDT 2009
415,387,Undirected,5650,gm,Mon Apr 06 22:47:05 PDT 2009
415,388,Undirected,5651,gm,Mon Apr 06 22:47:05 PDT 2009
415,389,Undirected,5652,gm,Mon Apr 06 22:47:05 PDT 2009
415,390,Undirected,5653,gm,Mon Apr 06 22:47:05 PDT 2009
415,391,Undirected,5654,gm,Mon Apr 06 22:47:05 PDT 2009
415,392,Undirected,5655,gm,Mon Apr 06 22:47:05 PDT 2009
415,393,Undirected,5656,gm,Mon Apr 06 22:47:05 PDT 2009
415,394,Undirected,5657,gm,Mon Apr 06 22:47:05 PDT 2009
415,395,Undirected,5658,gm,Mon Apr 06 22:47:05 PDT 2009
415,396,Undirected,5659,gm,Mon Apr 06 22:47:05 PDT 2009
415,397,Undirected,5660,gm,Mon Apr 06 22:47:05 PDT 2009
415,398,Undirected,5661,gm,Mon Apr 06 22:47:05 PDT 2009
415,416,Undirected,5662,gm,Mon Apr 06 22:47:05 PDT 2009
415,417,Undirected,5663,gm,Mon Apr 06 22:47:05 PDT 2009
415,518,Undirected,5664,gm,Mon Apr 06 22:47:05 PDT 2009
416,148,Undirected,5665,gm,Mon Apr 06 22:47:22 PDT 2009
416,149,Undirected,5666,gm,Mon Apr 06 22:47:22 PDT 2009
416,150,Undirected,5667,gm,Mon Apr 06 22:47:22 PDT 2009
416,151,Undirected,5668,gm,Mon Apr 06 22:47:22 PDT 2009
416,170,Undirected,5669,gm,Mon Apr 06 22:47:22 PDT 2009
416,171,Undirected,5670,gm,Mon Apr 06 22:47:22 PDT 2009
416,292,Undirected,5671,gm,Mon Apr 06 22:47:22 PDT 2009
416,387,Undirected,5672,gm,Mon Apr 06 22:47:22 PDT 2009
416,388,Undirected,5673,gm,Mon Apr 06 22:47:22 PDT 2009
416,389,Undirected,5674,gm,Mon Apr 06 22:47:22 PDT 2009
416,390,Undirected,5675,gm,Mon Apr 06 22:47:22 PDT 2009
416,391,Undirected,5676,gm,Mon Apr 06 22:47:22 PDT 2009
416,392,Undirected,5677,gm,Mon Apr 06 22:47:22 PDT 2009
416,393,Undirected,5678,gm,Mon Apr 06 22:47:22 PDT 2009
416,394,Undirected,5679,gm,Mon Apr 06 22:47:22 PDT 2009
416,395,Undirected,5680,gm,Mon Apr 06 22:47:22 PDT 2009
416,396,Undirected,5681,gm,Mon Apr 06 22:47:22 PDT 2009
416,397,Undirected,5682,gm,Mon Apr 06 22:47:22 PDT 2009
416,398,Undirected,5683,gm,Mon Apr 06 22:47:22 PDT 2009
416,415,Undirected,5684,gm,Mon Apr 06 22:47:22 PDT 2009
416,417,Undirected,5685,gm,Mon Apr 06 22:47:22 PDT 2009
416,518,Undirected,5686,gm,Mon Apr 06 22:47:22 PDT 2009
417,148,Undirected,5687,gm,Mon Apr 06 22:47:21 PDT 2009
417,149,Undirected,5688,gm,Mon Apr 06 22:47:21 PDT 2009
417,150,Undirected,5689,gm,Mon Apr 06 22:47:21 PDT 2009
417,151,Undirected,5690,gm,Mon Apr 06 22:47:21 PDT 2009
417,170,Undirected,5691,gm,Mon Apr 06 22:47:21 PDT 2009
417,171,Undirected,5692,gm,Mon Apr 06 22:47:21 PDT 2009
417,292,Undirected,5693,gm,Mon Apr 06 22:47:21 PDT 2009
417,387,Undirected,5694,gm,Mon Apr 06 22:47:21 PDT 2009
417,388,Undirected,5695,gm,Mon Apr 06 22:47:21 PDT 2009
417,389,Undirected,5696,gm,Mon Apr 06 22:47:21 PDT 2009
417,390,Undirected,5697,gm,Mon Apr 06 22:47:21 PDT 2009
417,391,Undirected,5698,gm,Mon Apr 06 22:47:21 PDT 2009
417,392,Undirected,5699,gm,Mon Apr 06 22:47:21 PDT 2009
417,393,Undirected,5700,gm,Mon Apr 06 22:47:21 PDT 2009
417,394,Undirected,5701,gm,Mon Apr 06 22:47:21 PDT 2009
417,395,Undirected,5702,gm,Mon Apr 06 22:47:21 PDT 2009
417,396,Undirected,5703,gm,Mon Apr 06 22:47:21 PDT 2009
417,397,Undirected,5704,gm,Mon Apr 06 22:47:21 PDT 2009
417,398,Undirected,5705,gm,Mon Apr 06 22:47:21 PDT 2009
417,415,Undirected,5706,gm,Mon Apr 06 22:47:21 PDT 2009
417,416,Undirected,5707,gm,Mon Apr 06 22:47:21 PDT 2009
417,518,Undirected,5708,gm,Mon Apr 06 22:47:21 PDT 2009
419,173,Undirected,5709,dentist,Mon Apr 06 22:47:32 PDT 2009
419,174,Undirected,5710,dentist,Mon Apr 06 22:47:32 PDT 2009
419,175,Undirected,5711,dentist,Mon Apr 06 22:47:32 PDT 2009
419,176,Undirected,5712,dentist,Mon Apr 06 22:47:32 PDT 2009
419,177,Undirected,5713,dentist,Mon Apr 06 22:47:32 PDT 2009
419,178,Undirected,5714,dentist,Mon Apr 06 22:47:32 PDT 2009
419,179,Undirected,5715,dentist,Mon Apr 06 22:47:32 PDT 2009
419,180,Undirected,5716,dentist,Mon Apr 06 22:47:32 PDT 2009
419,181,Undirected,5717,dentist,Mon Apr 06 22:47:32 PDT 2009
419,420,Undirected,5718,dentist,Mon Apr 06 22:47:32 PDT 2009
419,421,Undirected,5719,dentist,Mon Apr 06 22:47:32 PDT 2009
419,422,Undirected,5720,dentist,Mon Apr 06 22:47:32 PDT 2009
419,423,Undirected,5721,dentist,Mon Apr 06 22:47:32 PDT 2009
419,424,Undirected,5722,dentist,Mon Apr 06 22:47:32 PDT 2009
419,425,Undirected,5723,dentist,Mon Apr 06 22:47:32 PDT 2009
419,426,Undirected,5724,dentist,Mon Apr 06 22:47:32 PDT 2009
420,173,Undirected,5725,dentist,Mon Apr 06 22:47:40 PDT 2009
420,174,Undirected,5726,dentist,Mon Apr 06 22:47:40 PDT 2009
420,175,Undirected,5727,dentist,Mon Apr 06 22:47:40 PDT 2009
420,176,Undirected,5728,dentist,Mon Apr 06 22:47:40 PDT 2009
420,177,Undirected,5729,dentist,Mon Apr 06 22:47:40 PDT 2009
420,178,Undirected,5730,dentist,Mon Apr 06 22:47:40 PDT 2009
420,179,Undirected,5731,dentist,Mon Apr 06 22:47:40 PDT 2009
420,180,Undirected,5732,dentist,Mon Apr 06 22:47:40 PDT 2009
420,181,Undirected,5733,dentist,Mon Apr 06 22:47:40 PDT 2009
420,419,Undirected,5734,dentist,Mon Apr 06 22:47:40 PDT 2009
420,421,Undirected,5735,dentist,Mon Apr 06 22:47:40 PDT 2009
420,422,Undirected,5736,dentist,Mon Apr 06 22:47:40 PDT 2009
420,423,Undirected,5737,dentist,Mon Apr 06 22:47:40 PDT 2009
420,424,Undirected,5738,dentist,Mon Apr 06 22:47:40 PDT 2009
420,425,Undirected,5739,dentist,Mon Apr 06 22:47:40 PDT 2009
420,426,Undirected,5740,dentist,Mon Apr 06 22:47:40 PDT 2009
421,173,Undirected,5741,dentist,Mon Apr 06 22:47:41 PDT 2009
421,174,Undirected,5742,dentist,Mon Apr 06 22:47:41 PDT 2009
421,175,Undirected,5743,dentist,Mon Apr 06 22:47:41 PDT 2009
421,176,Undirected,5744,dentist,Mon Apr 06 22:47:41 PDT 2009
421,177,Undirected,5745,dentist,Mon Apr 06 22:47:41 PDT 2009
421,178,Undirected,5746,dentist,Mon Apr 06 22:47:41 PDT 2009
421,179,Undirected,5747,dentist,Mon Apr 06 22:47:41 PDT 2009
421,180,Undirected,5748,dentist,Mon Apr 06 22:47:41 PDT 2009
421,181,Undirected,5749,dentist,Mon Apr 06 22:47:41 PDT 2009
421,419,Undirected,5750,dentist,Mon Apr 06 22:47:41 PDT 2009
421,420,Undirected,5751,dentist,Mon Apr 06 22:47:41 PDT 2009
421,422,Undirected,5752,dentist,Mon Apr 06 22:47:41 PDT 2009
421,423,Undirected,5753,dentist,Mon Apr 06 22:47:41 PDT 2009
421,424,Undirected,5754,dentist,Mon Apr 06 22:47:41 PDT 2009
421,425,Undirected,5755,dentist,Mon Apr 06 22:47:41 PDT 2009
421,426,Undirected,5756,dentist,Mon Apr 06 22:47:41 PDT 2009
422,173,Undirected,5757,dentist,Mon Apr 06 22:47:56 PDT 2009
422,174,Undirected,5758,dentist,Mon Apr 06 22:47:56 PDT 2009
422,175,Undirected,5759,dentist,Mon Apr 06 22:47:56 PDT 2009
422,176,Undirected,5760,dentist,Mon Apr 06 22:47:56 PDT 2009
422,177,Undirected,5761,dentist,Mon Apr 06 22:47:56 PDT 2009
422,178,Undirected,5762,dentist,Mon Apr 06 22:47:56 PDT 2009
422,179,Undirected,5763,dentist,Mon Apr 06 22:47:56 PDT 2009
422,180,Undirected,5764,dentist,Mon Apr 06 22:47:56 PDT 2009
422,181,Undirected,5765,dentist,Mon Apr 06 22:47:56 PDT 2009
422,419,Undirected,5766,dentist,Mon Apr 06 22:47:56 PDT 2009
422,420,Undirected,5767,dentist,Mon Apr 06 22:47:56 PDT 2009
422,421,Undirected,5768,dentist,Mon Apr 06 22:47:56 PDT 2009
422,423,Undirected,5769,dentist,Mon Apr 06 22:47:56 PDT 2009
422,424,Undirected,5770,dentist,Mon Apr 06 22:47:56 PDT 2009
422,425,Undirected,5771,dentist,Mon Apr 06 22:47:56 PDT 2009
422,426,Undirected,5772,dentist,Mon Apr 06 22:47:56 PDT 2009
423,173,Undirected,5773,dentist,Mon Apr 06 22:47:58 PDT 2009
423,174,Undirected,5774,dentist,Mon Apr 06 22:47:58 PDT 2009
423,175,Undirected,5775,dentist,Mon Apr 06 22:47:58 PDT 2009
423,176,Undirected,5776,dentist,Mon Apr 06 22:47:58 PDT 2009
423,177,Undirected,5777,dentist,Mon Apr 06 22:47:58 PDT 2009
423,178,Undirected,5778,dentist,Mon Apr 06 22:47:58 PDT 2009
423,179,Undirected,5779,dentist,Mon Apr 06 22:47:58 PDT 2009
423,180,Undirected,5780,dentist,Mon Apr 06 22:47:58 PDT 2009
423,181,Undirected,5781,dentist,Mon Apr 06 22:47:58 PDT 2009
423,419,Undirected,5782,dentist,Mon Apr 06 22:47:58 PDT 2009
423,420,Undirected,5783,dentist,Mon Apr 06 22:47:58 PDT 2009
423,421,Undirected,5784,dentist,Mon Apr 06 22:47:58 PDT 2009
423,422,Undirected,5785,dentist,Mon Apr 06 22:47:58 PDT 2009
423,424,Undirected,5786,dentist,Mon Apr 06 22:47:58 PDT 2009
423,425,Undirected,5787,dentist,Mon Apr 06 22:47:58 PDT 2009
423,426,Undirected,5788,dentist,Mon Apr 06 22:47:58 PDT 2009
424,173,Undirected,5789,dentist,Mon Apr 06 22:48:00 PDT 2009
424,174,Undirected,5790,dentist,Mon Apr 06 22:48:00 PDT 2009
424,175,Undirected,5791,dentist,Mon Apr 06 22:48:00 PDT 2009
424,176,Undirected,5792,dentist,Mon Apr 06 22:48:00 PDT 2009
424,177,Undirected,5793,dentist,Mon Apr 06 22:48:00 PDT 2009
424,178,Undirected,5794,dentist,Mon Apr 06 22:48:00 PDT 2009
424,179,Undirected,5795,dentist,Mon Apr 06 22:48:00 PDT 2009
424,180,Undirected,5796,dentist,Mon Apr 06 22:48:00 PDT 2009
424,181,Undirected,5797,dentist,Mon Apr 06 22:48:00 PDT 2009
424,419,Undirected,5798,dentist,Mon Apr 06 22:48:00 PDT 2009
424,420,Undirected,5799,dentist,Mon Apr 06 22:48:00 PDT 2009
424,421,Undirected,5800,dentist,Mon Apr 06 22:48:00 PDT 2009
424,422,Undirected,5801,dentist,Mon Apr 06 22:48:00 PDT 2009
424,423,Undirected,5802,dentist,Mon Apr 06 22:48:00 PDT 2009
424,425,Undirected,5803,dentist,Mon Apr 06 22:48:00 PDT 2009
424,426,Undirected,5804,dentist,Mon Apr 06 22:48:00 PDT 2009
425,173,Undirected,5805,dentist,Mon Apr 06 22:48:00 PDT 2009
425,174,Undirected,5806,dentist,Mon Apr 06 22:48:00 PDT 2009
425,175,Undirected,5807,dentist,Mon Apr 06 22:48:00 PDT 2009
425,176,Undirected,5808,dentist,Mon Apr 06 22:48:00 PDT 2009
425,177,Undirected,5809,dentist,Mon Apr 06 22:48:00 PDT 2009
425,178,Undirected,5810,dentist,Mon Apr 06 22:48:00 PDT 2009
425,179,Undirected,5811,dentist,Mon Apr 06 22:48:00 PDT 2009
425,180,Undirected,5812,dentist,Mon Apr 06 22:48:00 PDT 2009
425,181,Undirected,5813,dentist,Mon Apr 06 22:48:00 PDT 2009
425,419,Undirected,5814,dentist,Mon Apr 06 22:48:00 PDT 2009
425,420,Undirected,5815,dentist,Mon Apr 06 22:48:00 PDT 2009
425,421,Undirected,5816,dentist,Mon Apr 06 22:48:00 PDT 2009
425,422,Undirected,5817,dentist,Mon Apr 06 22:48:00 PDT 2009
425,423,Undirected,5818,dentist,Mon Apr 06 22:48:00 PDT 2009
425,424,Undirected,5819,dentist,Mon Apr 06 22:48:00 PDT 2009
425,426,Undirected,5820,dentist,Mon Apr 06 22:48:00 PDT 2009
426,173,Undirected,5821,dentist,Mon Apr 06 22:48:02 PDT 2009
426,174,Undirected,5822,dentist,Mon Apr 06 22:48:02 PDT 2009
426,175,Undirected,5823,dentist,Mon Apr 06 22:48:02 PDT 2009
426,176,Undirected,5824,dentist,Mon Apr 06 22:48:02 PDT 2009
426,177,Undirected,5825,dentist,Mon Apr 06 22:48:02 PDT 2009
426,178,Undirected,5826,dentist,Mon Apr 06 22:48:02 PDT 2009
426,179,Undirected,5827,dentist,Mon Apr 06 22:48:02 PDT 2009
426,180,Undirected,5828,dentist,Mon Apr 06 22:48:02 PDT 2009
426,181,Undirected,5829,dentist,Mon Apr 06 22:48:02 PDT 2009
426,419,Undirected,5830,dentist,Mon Apr 06 22:48:02 PDT 2009
426,420,Undirected,5831,dentist,Mon Apr 06 22:48:02 PDT 2009
426,421,Undirected,5832,dentist,Mon Apr 06 22:48:02 PDT 2009
426,422,Undirected,5833,dentist,Mon Apr 06 22:48:02 PDT 2009
426,423,Undirected,5834,dentist,Mon Apr 06 22:48:02 PDT 2009
426,424,Undirected,5835,dentist,Mon Apr 06 22:48:02 PDT 2009
426,425,Undirected,5836,dentist,Mon Apr 06 22:48:02 PDT 2009
427,182,Undirected,5837,baseball,Mon Apr 06 22:48:02 PDT 2009
427,183,Undirected,5838,baseball,Mon Apr 06 22:48:02 PDT 2009
427,184,Undirected,5839,baseball,Mon Apr 06 22:48:02 PDT 2009
427,428,Undirected,5840,baseball,Mon Apr 06 22:48:02 PDT 2009
427,429,Undirected,5841,baseball,Mon Apr 06 22:48:02 PDT 2009
427,525,Undirected,5842,baseball,Mon Apr 06 22:48:02 PDT 2009
427,526,Undirected,5843,baseball,Mon Apr 06 22:48:02 PDT 2009
427,527,Undirected,5844,baseball,Mon Apr 06 22:48:02 PDT 2009
428,182,Undirected,5845,baseball,Mon Apr 06 22:48:03 PDT 2009
428,183,Undirected,5846,baseball,Mon Apr 06 22:48:03 PDT 2009
428,184,Undirected,5847,baseball,Mon Apr 06 22:48:03 PDT 2009
428,427,Undirected,5848,baseball,Mon Apr 06 22:48:03 PDT 2009
428,429,Undirected,5849,baseball,Mon Apr 06 22:48:03 PDT 2009
428,525,Undirected,5850,baseball,Mon Apr 06 22:48:03 PDT 2009
428,526,Undirected,5851,baseball,Mon Apr 06 22:48:03 PDT 2009
428,527,Undirected,5852,baseball,Mon Apr 06 22:48:03 PDT 2009
429,182,Undirected,5853,baseball,Mon Apr 06 22:48:04 PDT 2009
429,183,Undirected,5854,baseball,Mon Apr 06 22:48:04 PDT 2009
429,184,Undirected,5855,baseball,Mon Apr 06 22:48:04 PDT 2009
429,427,Undirected,5856,baseball,Mon Apr 06 22:48:04 PDT 2009
429,428,Undirected,5857,baseball,Mon Apr 06 22:48:04 PDT 2009
429,525,Undirected,5858,baseball,Mon Apr 06 22:48:04 PDT 2009
429,526,Undirected,5859,baseball,Mon Apr 06 22:48:04 PDT 2009
429,527,Undirected,5860,baseball,Mon Apr 06 22:48:04 PDT 2009
430,186,Undirected,5861,safeway,Mon Apr 06 22:48:08 PDT 2009
430,187,Undirected,5862,safeway,Mon Apr 06 22:48:08 PDT 2009
430,188,Undirected,5863,safeway,Mon Apr 06 22:48:08 PDT 2009
430,189,Undirected,5864,safeway,Mon Apr 06 22:48:08 PDT 2009
430,190,Undirected,5865,safeway,Mon Apr 06 22:48:08 PDT 2009
430,191,Undirected,5866,safeway,Mon Apr 06 22:48:08 PDT 2009
430,192,Undirected,5867,safeway,Mon Apr 06 22:48:08 PDT 2009
430,193,Undirected,5868,safeway,Mon Apr 06 22:48:08 PDT 2009
430,194,Undirected,5869,safeway,Mon Apr 06 22:48:08 PDT 2009
430,195,Undirected,5870,safeway,Mon Apr 06 22:48:08 PDT 2009
430,196,Undirected,5871,safeway,Mon Apr 06 22:48:08 PDT 2009
430,431,Undirected,5872,safeway,Mon Apr 06 22:48:08 PDT 2009
430,432,Undirected,5873,safeway,Mon Apr 06 22:48:08 PDT 2009
430,433,Undirected,5874,safeway,Mon Apr 06 22:48:08 PDT 2009
